,query_id,hit_id,hit_eval,hit_bitscore,hit_description
253,Mass_AKT_Aligned,XP_047298292.1,6.1e-39,144.0,ribosomal protein S6 kinase alpha-3 is
254,Mass_AKT_Aligned,NP_001337734.1,1.3e-38,142.9,protein kinase C zeta type isoform 5 [
255,Mass_AKT_Aligned,NP_001337735.1,1.3e-38,142.9,protein kinase C zeta type isoform 5 [
256,Mass_AKT_Aligned,NP_055790.1,8.7e-37,136.8,microtubule-associated serine/threonin
257,Mass_AKT_Aligned,XP_024303706.1,9e-37,136.8,RAC-gamma serine/threonine-protein kin
258,Mass_AKT_Aligned,XP_054184605.1,9e-37,136.8,RAC-gamma serine/threonine-protein kin
259,Mass_AKT_Aligned,NP_005151.2,9.9e-37,136.7,G protein-coupled receptor kinase 3 is
260,Mass_AKT_Aligned,XP_016857281.1,2.7e-36,135.2,protein kinase C zeta type isoform X10
261,Mass_AKT_Aligned,XP_016857282.1,2.7e-36,135.2,protein kinase C zeta type isoform X10
262,Mass_AKT_Aligned,XP_024304159.1,2.7e-36,135.2,protein kinase C zeta type isoform X10
263,Mass_AKT_Aligned,XP_047281260.1,2.7e-36,135.2,protein kinase C zeta type isoform X10
264,Mass_AKT_Aligned,XP_047281263.1,2.7e-36,135.2,protein kinase C zeta type isoform X10
265,Mass_AKT_Aligned,XP_011543864.1,4.2e-35,131.2,ribosomal protein S6 kinase alpha-3 is
266,Mass_AKT_Aligned,XP_011543859.1,6.5e-35,130.6,ribosomal protein S6 kinase alpha-3 is
267,Mass_AKT_Aligned,XP_011543862.1,6.5e-35,130.6,ribosomal protein S6 kinase alpha-3 is
268,Mass_AKT_Aligned,XP_011543863.1,6.5e-35,130.6,ribosomal protein S6 kinase alpha-3 is
269,Mass_AKT_Aligned,XP_016857286.1,8.4e-35,130.3,protein kinase C zeta type isoform X12
270,Mass_AKT_Aligned,NP_001309158.1,1.6e-34,129.3,ribosomal protein S6 kinase alpha-5 is
271,Mass_AKT_Aligned,NP_004746.2,1.6e-34,129.3,ribosomal protein S6 kinase alpha-5 is
272,Mass_AKT_Aligned,NP_872198.1,1.6e-34,129.3,ribosomal protein S6 kinase alpha-5 is
273,Mass_AKT_Aligned,XP_047297953.1,2.4e-34,128.7,ribosomal protein S6 kinase alpha-6 is
274,Mass_AKT_Aligned,XP_047297952.1,2.4e-34,128.7,ribosomal protein S6 kinase alpha-6 is
275,Mass_AKT_Aligned,NP_001356601.1,4e-34,128.0,ribosomal protein S6 kinase beta-1 iso
276,Mass_AKT_Aligned,XP_047297122.1,1e-33,126.7,G protein-coupled receptor kinase 3 is
277,Mass_AKT_Aligned,NP_001277156.1,2e-32,122.4,microtubule-associated serine/threonin
278,Mass_AKT_Aligned,NP_001380457.1,2e-32,122.4,microtubule-associated serine/threonin
279,Mass_AKT_Aligned,NP_001380454.1,2e-32,122.4,microtubule-associated serine/threonin
280,Mass_AKT_Aligned,NP_001380456.1,2e-32,122.4,microtubule-associated serine/threonin
281,Mass_AKT_Aligned,NP_001380455.1,2e-32,122.4,microtubule-associated serine/threonin
282,Mass_AKT_Aligned,XP_047273117.1,2e-32,122.4,microtubule-associated serine/threonin
283,Mass_AKT_Aligned,XP_047273116.1,2e-32,122.4,microtubule-associated serine/threonin
284,Mass_AKT_Aligned,XP_047273114.1,2e-32,122.4,microtubule-associated serine/threonin
285,Mass_AKT_Aligned,XP_047273118.1,2e-32,122.4,microtubule-associated serine/threonin
286,Mass_AKT_Aligned,XP_047273119.1,2e-32,122.4,microtubule-associated serine/threonin
287,Mass_AKT_Aligned,NP_001304855.1,1.3e-31,119.7,serine/threonine-protein kinase N3 iso
288,Mass_AKT_Aligned,XP_016870138.1,1.3e-31,119.7,serine/threonine-protein kinase N3 iso
289,Mass_AKT_Aligned,NP_001158136.1,2.4e-31,118.8,microtubule-associated serine/threonin
290,Mass_AKT_Aligned,NP_001277155.1,2.4e-31,118.8,microtubule-associated serine/threonin
291,Mass_AKT_Aligned,NP_001284580.1,2.4e-31,118.8,microtubule-associated serine/threonin
292,Mass_AKT_Aligned,NP_001380453.1,2.4e-31,118.8,microtubule-associated serine/threonin
293,Mass_AKT_Aligned,NP_055998.1,2.4e-31,118.8,microtubule-associated serine/threonin
294,Mass_AKT_Aligned,XP_006714669.1,2.4e-31,118.8,microtubule-associated serine/threonin
295,Mass_AKT_Aligned,XP_011541687.1,2.4e-31,118.8,microtubule-associated serine/threonin
296,Mass_AKT_Aligned,XP_011541688.1,2.4e-31,118.8,microtubule-associated serine/threonin
297,Mass_AKT_Aligned,XP_011541686.1,2.4e-31,118.8,microtubule-associated serine/threonin
298,Mass_AKT_Aligned,XP_016864941.1,2.4e-31,118.8,microtubule-associated serine/threonin
299,Mass_AKT_Aligned,XP_016864938.1,2.4e-31,118.8,microtubule-associated serine/threonin
300,Mass_AKT_Aligned,XP_016864942.1,2.4e-31,118.8,microtubule-associated serine/threonin
301,Mass_AKT_Aligned,XP_016864939.1,2.4e-31,118.8,microtubule-associated serine/threonin
302,Mass_AKT_Aligned,XP_024301812.1,2.4e-31,118.8,microtubule-associated serine/threonin
303,Mass_AKT_Aligned,XP_047273121.1,2.4e-31,118.8,microtubule-associated serine/threonin
304,Mass_AKT_Aligned,XP_047273115.1,2.4e-31,118.8,microtubule-associated serine/threonin
305,Mass_AKT_Aligned,XP_047273113.1,2.4e-31,118.8,microtubule-associated serine/threonin
306,Mass_AKT_Aligned,XP_047273120.1,2.4e-31,118.8,microtubule-associated serine/threonin
307,Mass_AKT_Aligned,NP_005299.1,3.3e-31,118.3,G protein-coupled receptor kinase 5 [H
308,Mass_AKT_Aligned,NP_001229786.1,6e-31,117.5,cAMP-dependent protein kinase catalyti
309,Mass_AKT_Aligned,NP_001004105.1,2.6e-30,115.3,G protein-coupled receptor kinase 6 is
310,Mass_AKT_Aligned,NP_001004106.1,2.6e-30,115.3,G protein-coupled receptor kinase 6 is
311,Mass_AKT_Aligned,NP_002073.2,2.6e-30,115.3,G protein-coupled receptor kinase 6 is
312,Mass_AKT_Aligned,NP_001091982.1,5.9e-30,114.2,cGMP-dependent protein kinase 1 isofor
313,Mass_AKT_Aligned,NP_006249.1,5.9e-30,114.2,cGMP-dependent protein kinase 1 isofor
314,Mass_AKT_Aligned,XP_016871902.1,5.9e-30,114.2,cGMP-dependent protein kinase 1 isofor
315,Mass_AKT_Aligned,NP_001229789.1,2.7e-29,112.0,cAMP-dependent protein kinase catalyti
316,Mass_AKT_Aligned,NP_001229788.1,3.6e-29,111.6,cAMP-dependent protein kinase catalyti
317,Mass_AKT_Aligned,XP_047273082.1,8.5e-29,110.3,G protein-coupled receptor kinase 6 is
318,Mass_AKT_Aligned,XP_006714922.1,2.7e-28,108.6,G protein-coupled receptor kinase 6 is
319,Mass_AKT_Aligned,NP_001362489.1,4e-28,108.1,cAMP-dependent protein kinase catalyti
320,Mass_AKT_Aligned,XP_006714921.1,4.1e-28,108.0,G protein-coupled receptor kinase 6 is
321,Mass_AKT_Aligned,NP_002721.1,5.5e-28,107.6,cAMP-dependent protein kinase catalyti
322,Mass_AKT_Aligned,NP_001229342.1,9.4e-28,106.8,protein kinase C theta type isoform 2
323,Mass_AKT_Aligned,NP_001610.2,1.4e-27,106.3,beta-adrenergic receptor kinase 1 [Hom
324,Mass_AKT_Aligned,NP_002722.1,1.6e-27,106.1,cAMP-dependent protein kinase catalyti
325,Mass_AKT_Aligned,NP_001004056.1,1.8e-27,105.9,G protein-coupled receptor kinase 4 is
326,Mass_AKT_Aligned,NP_001356599.1,6.1e-27,104.2,ribosomal protein S6 kinase beta-1 iso
327,Mass_AKT_Aligned,NP_892027.2,6.6e-27,104.0,G protein-coupled receptor kinase 4 is
328,Mass_AKT_Aligned,NP_001362491.1,1.2e-26,103.2,cAMP-dependent protein kinase catalyti
329,Mass_AKT_Aligned,XP_011543075.1,1.5e-26,102.8,beta-adrenergic receptor kinase 1 isof
330,Mass_AKT_Aligned,NP_001362490.1,6.2e-26,100.8,cAMP-dependent protein kinase catalyti
331,Mass_AKT_Aligned,NP_997401.1,6.6e-26,100.7,cAMP-dependent protein kinase catalyti
332,Mass_AKT_Aligned,NP_005298.2,1.4e-25,99.6,G protein-coupled receptor kinase 4 is
333,Mass_AKT_Aligned,NP_001356600.1,2.7e-25,98.7,ribosomal protein S6 kinase beta-1 iso
334,Mass_AKT_Aligned,NP_001362493.1,3.2e-25,98.5,cAMP-dependent protein kinase catalyti
335,Mass_AKT_Aligned,NP_001362492.1,3.4e-25,98.3,cAMP-dependent protein kinase catalyti
336,Mass_AKT_Aligned,NP_001004057.1,5.4e-25,97.7,G protein-coupled receptor kinase 4 is
337,Mass_AKT_Aligned,NP_001350330.1,5.8e-25,97.6,cGMP-dependent protein kinase 2 isofor
338,Mass_AKT_Aligned,NP_006250.1,5.8e-25,97.6,cGMP-dependent protein kinase 2 isofor
339,Mass_AKT_Aligned,XP_016863904.2,5.8e-25,97.6,cGMP-dependent protein kinase 2 isofor
340,Mass_AKT_Aligned,XP_016863905.2,5.8e-25,97.6,cGMP-dependent protein kinase 2 isofor
341,Mass_AKT_Aligned,XP_047271919.1,5.8e-25,97.6,cGMP-dependent protein kinase 2 isofor
342,Mass_AKT_Aligned,NP_002723.2,5.2e-24,94.4,cAMP-dependent protein kinase catalyti
343,Mass_AKT_Aligned,NP_001229787.1,2.3e-22,88.9,cAMP-dependent protein kinase catalyti
344,Mass_AKT_Aligned,NP_001362494.1,3.8e-22,88.2,cAMP-dependent protein kinase catalyti
345,Mass_AKT_Aligned,XP_016857291.1,4e-22,88.1,protein kinase C zeta type isoform X17
346,Mass_AKT_Aligned,NP_001006945.1,4.4e-22,88.0,ribosomal protein S6 kinase alpha-4 is
347,Mass_AKT_Aligned,NP_001287731.1,4.4e-22,88.0,ribosomal protein S6 kinase alpha-4 is
348,Mass_AKT_Aligned,NP_003933.1,4.4e-22,88.0,ribosomal protein S6 kinase alpha-4 is
349,Mass_AKT_Aligned,NP_001229791.1,1.2e-21,86.5,cAMP-dependent protein kinase catalyti
350,Mass_AKT_Aligned,NP_001309162.1,4.9e-19,77.9,ribosomal protein S6 kinase alpha-5 is
351,Mass_AKT_Aligned,NP_001309165.1,1.3e-18,76.5,ribosomal protein S6 kinase alpha-5 is
352,Mass_AKT_Aligned,XP_011511751.1,3e-18,75.3,G protein-coupled receptor kinase 4 is
353,Mass_AKT_Aligned,XP_011511750.1,3e-18,75.3,G protein-coupled receptor kinase 4 is
354,Mass_AKT_Aligned,XP_011511749.1,3e-18,75.3,G protein-coupled receptor kinase 4 is
355,Mass_AKT_Aligned,XP_024304165.1,5.6e-18,74.4,protein kinase C zeta type isoform X16
356,Mass_AKT_Aligned,NP_002920.1,7.2e-18,74.0,rhodopsin kinase GRK1 [Homo sapiens]
357,Mass_AKT_Aligned,XP_016863541.1,1.8e-17,72.7,G protein-coupled receptor kinase 4 is
358,Mass_AKT_Aligned,XP_011511752.1,2.4e-16,68.9,G protein-coupled receptor kinase 4 is
359,Mass_AKT_Aligned,NP_005035.1,4.6e-16,68.0,cAMP-dependent protein kinase catalyti
360,Mass_AKT_Aligned,NP_001337269.1,6.2e-14,60.9,serine/threonine-protein kinase LATS1
361,Mass_AKT_Aligned,NP_001337321.1,6.2e-14,60.9,serine/threonine-protein kinase LATS1
362,Mass_AKT_Aligned,NP_004681.1,6.2e-14,60.9,serine/threonine-protein kinase LATS1
363,Mass_AKT_Aligned,XP_047275474.1,6.2e-14,60.9,serine/threonine-protein kinase LATS1
364,Mass_AKT_Aligned,NP_001269414.1,6.3e-14,60.9,cGMP-dependent protein kinase 2 isofor
365,Mass_AKT_Aligned,NP_001349707.1,1.2e-13,60.0,G protein-coupled receptor kinase 3 is
366,Mass_AKT_Aligned,XP_011520823.1,9.3e-13,57.0,3-phosphoinositide-dependent protein k
367,Mass_AKT_Aligned,NP_055387.2,2.5e-12,55.6,serine/threonine-protein kinase LATS2
368,Mass_AKT_Aligned,XP_005266399.1,2.5e-12,55.6,serine/threonine-protein kinase LATS2
369,Mass_AKT_Aligned,XP_011533344.1,2.5e-12,55.6,serine/threonine-protein kinase LATS2
370,Mass_AKT_Aligned,XP_016876030.1,2.5e-12,55.6,serine/threonine-protein kinase LATS2
371,Mass_AKT_Aligned,XP_047286222.1,2.5e-12,55.6,serine/threonine-protein kinase LATS2
372,Mass_AKT_Aligned,XP_016863544.1,3.8e-09,45.0,G protein-coupled receptor kinase 4 is
373,Mass_AKT_Aligned,XP_016863543.1,1e-08,43.6,G protein-coupled receptor kinase 4 is
374,Mass_AKT_Aligned,NP_001397983.1,1.3e-08,43.3,serine/threonine-protein kinase MRCK b
375,Mass_AKT_Aligned,NP_006026.3,1.3e-08,43.3,serine/threonine-protein kinase MRCK b
376,Mass_AKT_Aligned,XP_005268287.1,1.3e-08,43.3,serine/threonine-protein kinase MRCK b
377,Mass_AKT_Aligned,XP_005268285.1,1.3e-08,43.3,serine/threonine-protein kinase MRCK b
378,Mass_AKT_Aligned,XP_005268284.1,1.3e-08,43.3,serine/threonine-protein kinase MRCK b
379,Mass_AKT_Aligned,XP_011535689.1,1.3e-08,43.3,serine/threonine-protein kinase MRCK b
380,Mass_AKT_Aligned,XP_047287937.1,1.3e-08,43.3,serine/threonine-protein kinase MRCK b
381,Mass_AKT_Aligned,XP_047287938.1,1.3e-08,43.3,serine/threonine-protein kinase MRCK b
382,Mass_AKT_Aligned,XP_011511755.1,4.7e-08,41.4,G protein-coupled receptor kinase 4 is
383,Mass_AKT_Aligned,NP_631948.1,8.4e-08,40.6,rhodopsin kinase GRK7 [Homo sapiens]
384,Mass_AKT_Aligned,XP_047303405.1,8.4e-08,40.6,rhodopsin kinase GRK7 isoform X1 [Homo
385,Mass_AKT_Aligned,NP_001275693.1,3.8e-07,38.4,myotonin-protein kinase isoform 5 [Hom
386,Mass_AKT_Aligned,NP_001411092.1,3.8e-07,38.4,myotonin-protein kinase isoform 10 [Ho
387,Mass_AKT_Aligned,NP_001352940.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
388,Mass_AKT_Aligned,NP_001352939.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
389,Mass_AKT_Aligned,NP_001352948.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
390,Mass_AKT_Aligned,NP_001374479.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
391,Mass_AKT_Aligned,NP_001380943.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
392,Mass_AKT_Aligned,NP_003598.2,2e-06,36.0,serine/threonine-protein kinase MRCK a
393,Mass_AKT_Aligned,NP_055641.3,2e-06,36.0,serine/threonine-protein kinase MRCK a
394,Mass_AKT_Aligned,XP_005273374.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
395,Mass_AKT_Aligned,XP_005273378.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
396,Mass_AKT_Aligned,XP_005273377.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
397,Mass_AKT_Aligned,XP_006711898.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
398,Mass_AKT_Aligned,XP_005273375.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
399,Mass_AKT_Aligned,XP_006711897.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
400,Mass_AKT_Aligned,XP_011542611.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
401,Mass_AKT_Aligned,XP_011542610.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
402,Mass_AKT_Aligned,XP_011542609.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
403,Mass_AKT_Aligned,XP_016858071.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
404,Mass_AKT_Aligned,XP_016858067.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
405,Mass_AKT_Aligned,XP_047288323.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
406,Mass_AKT_Aligned,XP_047288321.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
407,Mass_AKT_Aligned,XP_047288320.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
408,Mass_AKT_Aligned,XP_047288313.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
409,Mass_AKT_Aligned,XP_047288334.1,2e-06,36.0,serine/threonine-protein kinase MRCK a
410,Mass_AKT_Aligned,NP_001193928.1,2.7e-06,35.6,citron Rho-interacting kinase isoform
411,Mass_AKT_Aligned,NP_009105.1,2.7e-06,35.6,citron Rho-interacting kinase isoform
412,Mass_AKT_Aligned,XP_006719269.1,2.7e-06,35.6,citron Rho-interacting kinase isoform
413,Mass_AKT_Aligned,XP_011536085.1,2.7e-06,35.6,citron Rho-interacting kinase isoform
414,Mass_AKT_Aligned,XP_011536086.1,2.7e-06,35.6,citron Rho-interacting kinase isoform
415,Mass_AKT_Aligned,XP_011536089.1,2.7e-06,35.6,citron Rho-interacting kinase isoform
416,Mass_AKT_Aligned,XP_011536090.1,2.7e-06,35.6,citron Rho-interacting kinase isoform
417,Mass_AKT_Aligned,XP_011536087.1,2.7e-06,35.6,citron Rho-interacting kinase isoform
418,Mass_AKT_Aligned,XP_016874225.1,2.7e-06,35.6,citron Rho-interacting kinase isoform
419,Mass_AKT_Aligned,XP_016874226.1,2.7e-06,35.6,citron Rho-interacting kinase isoform
420,Mass_AKT_Aligned,XP_016874224.1,2.7e-06,35.6,citron Rho-interacting kinase isoform
421,Mass_AKT_Aligned,XP_047284090.1,2.7e-06,35.6,citron Rho-interacting kinase isoform
422,Mass_AKT_Aligned,NP_005397.1,2.5e-05,32.3,rho-associated protein kinase 1 [Homo
423,Mass_AKT_Aligned,XP_047283799.1,0.00022,29.2,ribosomal protein S6 kinase alpha-4 is
424,Mass_AKT_Aligned,NP_001337268.1,0.00022,29.2,serine/threonine-protein kinase LATS1
425,Mass_AKT_Aligned,XP_016866963.1,0.00022,29.2,serine/threonine-protein kinase LATS1
426,Mass_AKT_Aligned,XP_024302351.1,0.00022,29.2,serine/threonine-protein kinase LATS1
427,Mass_AKT_Aligned,XP_047275477.1,0.00022,29.2,serine/threonine-protein kinase LATS1
428,Mass_AKT_Aligned,XP_047275473.1,0.00022,29.2,serine/threonine-protein kinase LATS1
429,Mass_AKT_Aligned,NP_001309157.1,0.00023,29.1,ribosomal protein S6 kinase alpha-5 is
430,Mass_AKT_Aligned,NP_001229790.1,0.00024,29.1,cAMP-dependent protein kinase catalyti
431,Mass_AKT_Aligned,NP_001305867.1,0.00043,28.2,ribosomal protein S6 kinase alpha-2 is
432,Mass_AKT_Aligned,XP_047275191.1,0.00043,28.2,ribosomal protein S6 kinase alpha-2 is
433,Mass_AKT_Aligned,XP_005274437.1,0.00045,28.2,ribosomal protein S6 kinase alpha-4 is
434,Mass_AKT_Aligned,XP_047283800.1,0.00046,28.2,ribosomal protein S6 kinase alpha-4 is
435,Mass_AKT_Aligned,NP_001411093.1,0.0017,26.2,myotonin-protein kinase isoform 8 [Hom
436,Mass_AKT_Aligned,NP_001411094.1,0.0017,26.2,myotonin-protein kinase isoform 11 [Ho
437,Mass_AKT_Aligned,NP_001411091.1,0.0017,26.2,myotonin-protein kinase isoform 14 [Ho
438,Mass_AKT_Aligned,NP_001411097.1,0.0017,26.2,myotonin-protein kinase isoform 15 [Ho
439,Mass_AKT_Aligned,NP_004400.4,0.0017,26.2,myotonin-protein kinase isoform 2 [Hom
440,Mass_AKT_Aligned,NP_001075029.1,0.0072,24.2,myotonin-protein kinase isoform 3 [Hom
441,Mass_AKT_Aligned,NP_001075031.1,0.0072,24.2,myotonin-protein kinase isoform 4 [Hom
442,Mass_AKT_Aligned,NP_001275695.1,0.0072,24.2,myotonin-protein kinase isoform 7 [Hom
443,Mass_AKT_Aligned,NP_001411098.1,0.0072,24.2,myotonin-protein kinase isoform 13 [Ho
444,Mass_AKT_Aligned,NP_001075032.1,0.0077,24.1,myotonin-protein kinase isoform 1 [Hom
445,Mass_AKT_Aligned,NP_001339328.1,0.016,23.0,serine/threonine-protein kinase 33 iso
446,Mass_AKT_Aligned,XP_047283426.1,0.016,23.0,serine/threonine-protein kinase 33 iso
447,Mass_AKT_Aligned,XP_047283427.1,0.016,23.0,serine/threonine-protein kinase 33 iso
448,Mass_AKT_Aligned,XP_047283431.1,0.016,23.0,serine/threonine-protein kinase 33 iso
449,Mass_AKT_Aligned,XP_047283428.1,0.016,23.0,serine/threonine-protein kinase 33 iso
450,Mass_AKT_Aligned,XP_047283430.1,0.016,23.0,serine/threonine-protein kinase 33 iso
451,Mass_AKT_Aligned,XP_047283429.1,0.016,23.0,serine/threonine-protein kinase 33 iso
452,Mass_AKT_Aligned,XP_024304639.1,0.019,22.8,ribosomal protein S6 kinase alpha-1 is
453,Mass_AKT_Aligned,XP_054187514.1,0.019,22.8,ribosomal protein S6 kinase alpha-1 is
454,Mass_AKT_Aligned,NP_001275990.1,0.032,22.0,serine/threonine-protein kinase 33 iso
455,Mass_AKT_Aligned,NP_001339317.1,0.032,22.0,serine/threonine-protein kinase 33 iso
456,Mass_AKT_Aligned,NP_001339318.1,0.032,22.0,serine/threonine-protein kinase 33 iso
457,Mass_AKT_Aligned,NP_001339319.1,0.032,22.0,serine/threonine-protein kinase 33 iso
458,Mass_AKT_Aligned,NP_001339320.1,0.032,22.0,serine/threonine-protein kinase 33 iso
459,Mass_AKT_Aligned,NP_001339321.1,0.032,22.0,serine/threonine-protein kinase 33 iso
460,Mass_AKT_Aligned,NP_001339322.1,0.032,22.0,serine/threonine-protein kinase 33 iso
461,Mass_AKT_Aligned,NP_001339316.1,0.032,22.0,serine/threonine-protein kinase 33 iso
462,Mass_AKT_Aligned,NP_112168.1,0.032,22.0,serine/threonine-protein kinase 33 iso
463,Mass_AKT_Aligned,XP_011518592.1,0.032,22.0,serine/threonine-protein kinase 33 iso
464,Mass_AKT_Aligned,XP_016873633.1,0.032,22.0,serine/threonine-protein kinase 33 iso
465,Mass_AKT_Aligned,XP_016873635.1,0.032,22.0,serine/threonine-protein kinase 33 iso
466,Mass_AKT_Aligned,XP_016873643.1,0.032,22.0,serine/threonine-protein kinase 33 iso
467,Mass_AKT_Aligned,XP_016873644.1,0.032,22.0,serine/threonine-protein kinase 33 iso
468,Mass_AKT_Aligned,XP_016873634.1,0.032,22.0,serine/threonine-protein kinase 33 iso
469,Mass_AKT_Aligned,XP_047283405.1,0.032,22.0,serine/threonine-protein kinase 33 iso
470,Mass_AKT_Aligned,XP_047283406.1,0.032,22.0,serine/threonine-protein kinase 33 iso
471,Mass_AKT_Aligned,XP_047283408.1,0.032,22.0,serine/threonine-protein kinase 33 iso
472,Mass_AKT_Aligned,XP_047283409.1,0.032,22.0,serine/threonine-protein kinase 33 iso
473,Mass_AKT_Aligned,XP_047283410.1,0.032,22.0,serine/threonine-protein kinase 33 iso
474,Mass_AKT_Aligned,XP_047283411.1,0.032,22.0,serine/threonine-protein kinase 33 iso
475,Mass_AKT_Aligned,XP_047283412.1,0.032,22.0,serine/threonine-protein kinase 33 iso
476,Mass_AKT_Aligned,XP_047283413.1,0.032,22.0,serine/threonine-protein kinase 33 iso
477,Mass_AKT_Aligned,XP_047283415.1,0.032,22.0,serine/threonine-protein kinase 33 iso
478,Mass_AKT_Aligned,XP_047283417.1,0.032,22.0,serine/threonine-protein kinase 33 iso
479,Mass_AKT_Aligned,XP_047283418.1,0.032,22.0,serine/threonine-protein kinase 33 iso
480,Mass_AKT_Aligned,XP_047283403.1,0.032,22.0,serine/threonine-protein kinase 33 iso
481,Mass_AKT_Aligned,XP_047283416.1,0.032,22.0,serine/threonine-protein kinase 33 iso
482,Mass_AKT_Aligned,XP_047283407.1,0.032,22.0,serine/threonine-protein kinase 33 iso
483,Mass_AKT_Aligned,XP_047283404.1,0.032,22.0,serine/threonine-protein kinase 33 iso
484,Mass_AKT_Aligned,XP_047283414.1,0.032,22.0,serine/threonine-protein kinase 33 iso
485,Mass_AKT_Aligned,XP_047290154.1,0.034,21.9,3-phosphoinositide-dependent protein k
486,Mass_AKT_Aligned,XP_011511753.1,0.12,20.1,G protein-coupled receptor kinase 4 is
487,Mass_AKT_Aligned,XP_011511754.1,0.12,20.1,G protein-coupled receptor kinase 4 is
488,Mass_AKT_Aligned,NP_004841.2,0.15,19.8,rho-associated protein kinase 2 isofor
489,Mass_AKT_Aligned,XP_005246247.1,0.15,19.8,rho-associated protein kinase 2 isofor
490,Mass_AKT_Aligned,XP_016860867.1,0.15,19.8,rho-associated protein kinase 2 isofor
491,Mass_AKT_Aligned,NP_001248745.1,0.21,19.3,3-phosphoinositide-dependent protein k
492,Mass_AKT_Aligned,NP_002604.1,0.21,19.3,3-phosphoinositide-dependent protein k
493,Mass_AKT_Aligned,XP_011511756.1,5.6,14.6,G protein-coupled receptor kinase 4 is
0,Mass_AKT_Aligned,NP_593737.2,1.4e-90,310.8,protein kinase C (PKC)-like Pck1 [Schi
1,Mass_AKT_Aligned,NP_595950.1,2.1e-90,310.2,protein kinase C (PKC)-like Pck2 [Schi
2,Mass_AKT_Aligned,NP_594840.1,1.9e-77,267.2,serine/threonine protein kinase S6K fa
3,Mass_AKT_Aligned,NP_588010.1,3.1e-77,266.5,serine/threonine protein kinase (AGC f
4,Mass_AKT_Aligned,NP_593754.1,4.1e-77,266.1,serine/threonine protein kinase S6K fa
5,Mass_AKT_Aligned,NP_595159.1,2.2e-44,157.4,cAMP-dependent protein kinase catalyti
6,Mass_AKT_Aligned,NP_587830.1,2.1e-39,140.8,serine/threonine protein kinase S6K fa
7,Mass_AKT_Aligned,NP_593065.1,4.7e-24,89.8,serine/threonine protein kinase Ppk14
8,Mass_AKT_Aligned,NP_596726.1,2.8e-23,87.2,serine/threonine protein kinase Ppk22
9,Mass_AKT_Aligned,NP_593165.1,9e-12,49.0,serine/threonine protein kinase Orb6 [
10,Mass_AKT_Aligned,NP_588283.1,2.2e-08,37.7,protein kinase Mug27/Slk1 [Schizosacch
11,Mass_AKT_Aligned,NP_592848.1,0.0047,20.0,serine/threonine protein kinase (NDR f
12,Mass_AKT_Aligned,NP_001018270.2,7.7,9.4,serine/threonine protein kinase Ppk18
0,Mass_AKT_Aligned,NP_009445.2,3.3e-81,279.9,protein kinase C [Saccharomyces cerevi
1,Mass_AKT_Aligned,NP_012075.1,3e-79,273.4,serine/threonine protein kinase SCH9 [
2,Mass_AKT_Aligned,NP_012796.1,1.2e-78,271.5,serine/threonine protein kinase YPK1 [
3,Mass_AKT_Aligned,NP_013822.1,5.7e-75,259.2,putative protein kinase YPK2 [Saccharo
4,Mass_AKT_Aligned,NP_012755.1,3.7e-33,120.3,cAMP-dependent protein kinase catalyti
5,Mass_AKT_Aligned,NP_010015.3,1.5e-31,115.0,putative serine/threonine protein kina
6,Mass_AKT_Aligned,NP_012371.2,4.1e-31,113.5,cAMP-dependent protein kinase catalyti
7,Mass_AKT_Aligned,NP_015121.1,4.1e-30,110.2,cAMP-dependent protein kinase catalyti
8,Mass_AKT_Aligned,NP_014445.1,2.6e-29,107.5,serine/threonine protein kinase FPK1 [
9,Mass_AKT_Aligned,NP_014238.3,1.2e-16,65.5,serine/threonine protein kinase CBK1 [
10,Mass_AKT_Aligned,NP_009584.1,6.5e-11,46.4,putative protein kinase YPK3 [Saccharo
11,Mass_AKT_Aligned,NP_014541.1,0.096,15.9,serine/threonine protein kinase PKH2 [
0,Mass_AKT_Aligned,NP_001014431.1,0.0,1307.3,RAC-alpha serine/threonine-protein kin
1,Mass_AKT_Aligned,NP_001014432.1,0.0,1307.3,RAC-alpha serine/threonine-protein kin
2,Mass_AKT_Aligned,NP_001369359.1,0.0,1307.3,RAC-alpha serine/threonine-protein kin
3,Mass_AKT_Aligned,NP_001369360.1,0.0,1307.3,RAC-alpha serine/threonine-protein kin
