,query_id,hit_id,hit_eval,hit_bitscore,hit_description
158,Mass_AKT_Aligned,ETO21658.1,2.2e-05,30.8,AGC family protein kinase [Reticulomyxa fi
159,Mass_AKT_Aligned,ETO05703.1,2.9e-05,30.4,hypothetical protein RFI_31692 [Reticulomy
160,Mass_AKT_Aligned,ETO30097.1,3.9e-05,29.9,hypothetical protein RFI_07027 [Reticulomy
161,Mass_AKT_Aligned,ETO08290.1,6.7e-05,29.2,hypothetical protein RFI_29093 [Reticulomy
162,Mass_AKT_Aligned,ETO22180.1,7.5e-05,29.0,hypothetical protein RFI_15020 [Reticulomy
163,Mass_AKT_Aligned,ETO31618.1,0.00017,27.8,hypothetical protein RFI_05503 [Reticulomy
164,Mass_AKT_Aligned,ETO29114.1,0.0002,27.6,"hypothetical protein RFI_08008, partial [R"
165,Mass_AKT_Aligned,ETO31573.1,0.00029,27.1,hypothetical protein RFI_05551 [Reticulomy
166,Mass_AKT_Aligned,ETO10445.1,0.0003,27.0,hypothetical protein RFI_26933 [Reticulomy
167,Mass_AKT_Aligned,ETN99975.1,0.00079,25.6,Protein kinase domain containing protein [
168,Mass_AKT_Aligned,ETO06257.1,0.0013,24.8,hypothetical protein RFI_31138 [Reticulomy
169,Mass_AKT_Aligned,ETO32446.1,0.0014,24.8,MAP kinase kinase [Reticulomyxa filosa]
170,Mass_AKT_Aligned,ETO08627.1,0.0014,24.8,hypothetical protein RFI_28760 [Reticulomy
171,Mass_AKT_Aligned,ETO35540.1,0.0017,24.5,mitogen-activated protein kinase 2 [Reticu
172,Mass_AKT_Aligned,ETO19855.1,0.0025,23.9,"Protein kinase domain containing protein,"
173,Mass_AKT_Aligned,ETO07978.1,0.0034,23.5,hypothetical protein RFI_29412 [Reticulomy
174,Mass_AKT_Aligned,ETO08462.1,0.0049,23.0,"big map kinase/bmk, partial [Reticulomyxa"
175,Mass_AKT_Aligned,ETO19514.1,0.0071,22.4,LIM-type zinc finger-containing protein [R
176,Mass_AKT_Aligned,ETO29345.1,0.0075,22.3,"Protein kinase domain containing protein,"
177,Mass_AKT_Aligned,ETO17672.1,0.0097,22.0,hypothetical protein RFI_19648 [Reticulomy
178,Mass_AKT_Aligned,ETO15846.1,0.011,21.8,hypothetical protein RFI_21519 [Reticulomy
179,Mass_AKT_Aligned,ETO05268.1,0.012,21.7,hypothetical protein RFI_32128 [Reticulomy
180,Mass_AKT_Aligned,ETO19475.1,0.013,21.5,hypothetical protein RFI_17755 [Reticulomy
181,Mass_AKT_Aligned,ETO17466.1,0.014,21.4,Protein kinase domain containing protein [
182,Mass_AKT_Aligned,ETO12581.1,0.02,20.9,"mitogen-activated protein kinase 13, parti"
183,Mass_AKT_Aligned,ETO28025.1,0.023,20.7,"hypothetical protein RFI_09107, partial [R"
184,Mass_AKT_Aligned,ETO26796.1,0.023,20.7,"rhodopsin kinase, partial [Reticulomyxa fi"
185,Mass_AKT_Aligned,ETO19177.1,0.038,20.0,"hypothetical protein RFI_18054, partial [R"
186,Mass_AKT_Aligned,ETO13997.1,0.04,19.9,"hypothetical protein RFI_23369, partial [R"
187,Mass_AKT_Aligned,ETO24151.1,0.043,19.8,Protein kinase domain containing protein [
188,Mass_AKT_Aligned,ETO24369.1,0.054,19.5,"hypothetical protein RFI_12788, partial [R"
189,Mass_AKT_Aligned,ETO16610.1,0.061,19.3,protein kinase 3 [Reticulomyxa filosa]
190,Mass_AKT_Aligned,ETO36841.1,0.061,19.3,"hypothetical protein RFI_00222, partial [R"
191,Mass_AKT_Aligned,ETO29677.1,0.072,19.1,"hypothetical protein RFI_07445, partial [R"
192,Mass_AKT_Aligned,ETO30969.1,0.074,19.1,hypothetical protein RFI_06155 [Reticulomy
193,Mass_AKT_Aligned,ETO34984.1,0.085,18.8,hypothetical protein RFI_02095 [Reticulomy
194,Mass_AKT_Aligned,ETO27531.1,0.088,18.8,"hypothetical protein RFI_09602, partial [R"
195,Mass_AKT_Aligned,ETO16163.1,0.12,18.4,serine/threonine protein kinase (YPK1) [Re
196,Mass_AKT_Aligned,ETO25789.1,0.14,18.1,PH-protein kinase domain containing protei
197,Mass_AKT_Aligned,ETO29982.1,0.22,17.5,hypothetical protein RFI_07139 [Reticulomy
198,Mass_AKT_Aligned,ETO23414.1,0.22,17.5,"calcium-dependent protein kinase, partial"
199,Mass_AKT_Aligned,ETO33110.1,0.23,17.4,hypothetical protein RFI_03999 [Reticulomy
200,Mass_AKT_Aligned,ETO19268.1,0.24,17.3,CAMK family protein kinase [Reticulomyxa f
201,Mass_AKT_Aligned,ETO32306.1,0.34,16.8,"ATP binding protein, partial [Reticulomyxa"
202,Mass_AKT_Aligned,ETO04731.1,0.37,16.7,"kinase, partial [Reticulomyxa filosa]"
203,Mass_AKT_Aligned,ETO22471.1,0.4,16.6,Protein kinase domain containing protein [
204,Mass_AKT_Aligned,ETO20463.1,0.48,16.4,hypothetical protein RFI_16756 [Reticulomy
205,Mass_AKT_Aligned,ETO18651.1,0.53,16.2,"hypothetical protein RFI_18611, partial [R"
206,Mass_AKT_Aligned,ETO09785.1,0.57,16.1,RhoGEF domain-containing protein [Reticulo
207,Mass_AKT_Aligned,ETO16350.1,0.64,15.9,calcium-dependent protein kinase [Reticulo
208,Mass_AKT_Aligned,ETO23735.1,0.69,15.8,Protein kinase domain containing protein [
209,Mass_AKT_Aligned,ETO32128.1,1.2,15.0,Protein kinase domain containing protein [
210,Mass_AKT_Aligned,ETO23874.1,1.3,14.9,"MAP kinase kinase, partial [Reticulomyxa f"
211,Mass_AKT_Aligned,ETO24874.1,1.6,14.6,cAMP-dependent protein kinase catalytic su
212,Mass_AKT_Aligned,ETO18796.1,1.7,14.5,"Protein kinase domain containing protein,"
213,Mass_AKT_Aligned,ETO16555.1,2.1,14.2,hypothetical protein RFI_20786 [Reticulomy
214,Mass_AKT_Aligned,ETO15355.1,2.2,14.2,hypothetical protein RFI_22010 [Reticulomy
215,Mass_AKT_Aligned,ETO27223.1,2.3,14.1,hypothetical protein RFI_09906 [Reticulomy
216,Mass_AKT_Aligned,ETO09001.1,2.5,14.0,MAP kinase kinase [Reticulomyxa filosa]
217,Mass_AKT_Aligned,ETO17980.1,2.5,14.0,"LIM-type zinc finger-containing protein, p"
218,Mass_AKT_Aligned,ETO28393.1,2.6,13.9,hypothetical protein RFI_08748 [Reticulomy
219,Mass_AKT_Aligned,ETO00222.1,3.0,13.7,"Protein kinase domain containing protein,"
220,Mass_AKT_Aligned,ETO24681.1,3.0,13.7,"cell division protein kinase 2, partial [R"
221,Mass_AKT_Aligned,ETO27692.1,3.2,13.6,hypothetical protein RFI_09438 [Reticulomy
222,Mass_AKT_Aligned,ETO14270.1,3.5,13.5,hypothetical protein RFI_23099 [Reticulomy
223,Mass_AKT_Aligned,ETO11129.1,3.8,13.3,calcium/calmodulin-dependent protein kinas
224,Mass_AKT_Aligned,ETO27262.1,4.2,13.2,hypothetical protein RFI_09868 [Reticulomy
225,Mass_AKT_Aligned,ETO34806.1,4.4,13.1,serine/threonine-protein kinase PRKX [Reti
226,Mass_AKT_Aligned,ETO36980.1,5.0,13.0,hypothetical protein RFI_00082 [Reticulomy
227,Mass_AKT_Aligned,ETO06392.1,5.1,12.9,hypothetical protein RFI_31004 [Reticulomy
228,Mass_AKT_Aligned,ETO28361.1,5.1,12.9,kinesin [Reticulomyxa filosa]
229,Mass_AKT_Aligned,ETO13856.1,5.2,12.9,hypothetical protein RFI_23515 [Reticulomy
230,Mass_AKT_Aligned,ETO03780.1,5.5,12.8,"hypothetical protein RFI_33622, partial [R"
231,Mass_AKT_Aligned,ETO05626.1,5.5,12.8,Protein kinase domain containing protein [
232,Mass_AKT_Aligned,ETO28964.1,7.4,12.4,hypothetical protein RFI_08165 [Reticulomy
233,Mass_AKT_Aligned,ETO29694.1,8.4,12.2,hypothetical protein RFI_07424 [Reticulomy
234,Mass_AKT_Aligned,ETO13897.1,8.5,12.2,hypothetical protein RFI_23471 [Reticulomy
235,Mass_AKT_Aligned,ETO04009.1,9.9,12.0,"hypothetical protein RFI_33393, partial [R"
0,Mass_AKT_Aligned,XP_005538470.1,1.7e-87,300.5,similar to ribosomal protein S6 kinase
1,Mass_AKT_Aligned,XP_005539325.1,7.1e-52,182.1,serine/threonine kinase KIN82 [Cyanidi
2,Mass_AKT_Aligned,XP_005535774.1,1e-42,151.7,similar to serine/threonine protein ki
3,Mass_AKT_Aligned,XP_005537943.1,5.7e-37,132.6,DBF2-related serine/threonine kinase O
4,Mass_AKT_Aligned,XP_005538010.1,1.7e-33,121.1,aurora kinase [Cyanidioschyzon merolae
5,Mass_AKT_Aligned,XP_005536859.1,7.9e-32,115.5,RIM15-like serine/threonine kinase [Cy
6,Mass_AKT_Aligned,XP_005537596.1,5.7e-31,112.7,GIN4-like protein kinase [Cyanidioschy
7,Mass_AKT_Aligned,XP_005535789.1,1.5e-27,101.3,serine/threonine protein kinase SNF1 [
8,Mass_AKT_Aligned,XP_005539304.1,6.2e-25,92.6,ribosomal protein S6 kinase RSK-1 [Cya
9,Mass_AKT_Aligned,XP_005537503.1,1.1e-22,85.2,probable 3-phosphoinositide-dependent
10,Mass_AKT_Aligned,XP_005535647.1,3.1e-22,83.7,polo-like protein kinase [Cyanidioschy
11,Mass_AKT_Aligned,XP_005535719.1,4.3e-20,76.6,probable calcium/calmodulin-dependent
12,Mass_AKT_Aligned,XP_005536856.1,1e-15,62.0,similar to serine/threonine kinase KIN
13,Mass_AKT_Aligned,XP_005539214.1,7.4e-13,52.5,probable MAP kinase kinase kinase [Cya
14,Mass_AKT_Aligned,XP_005535909.1,9.3e-11,45.5,similar to Raf/ATN-like protein kinase
15,Mass_AKT_Aligned,XP_005537571.1,1e-10,45.4,similar to Raf-related MAP kinase kina
16,Mass_AKT_Aligned,XP_005539324.1,1.4e-08,38.3,serine/threonine kinase 11 [Cyanidiosc
17,Mass_AKT_Aligned,XP_005537474.1,2.8e-07,34.0,similar to Raf-related MAP kinase kina
18,Mass_AKT_Aligned,XP_005538128.1,5.5e-07,33.0,"cyclin dependent kinase, C-type [Cyani"
19,Mass_AKT_Aligned,XP_005538318.1,2.4e-06,30.9,"Raf-related MAP kinase kinase kinase,"
20,Mass_AKT_Aligned,XP_005538962.1,2.5e-06,30.9,Sps1-like serine/threonine kinase [Cya
21,Mass_AKT_Aligned,XP_005538464.1,5.7e-06,29.7,WNK-like protein kinase [Cyanidioschyz
22,Mass_AKT_Aligned,XP_005535396.1,1.1e-05,28.7,"Raf-related MAP kinase kinase kinase,"
23,Mass_AKT_Aligned,XP_005537285.1,0.00044,23.4,CDK-activating kinase [Cyanidioschyzon
24,Mass_AKT_Aligned,XP_005535666.1,0.0006,22.9,p21-activated protein kinase [Cyanidio
25,Mass_AKT_Aligned,XP_005535625.1,0.0041,20.2,"cyclin dependent kinase, A-type [Cyani"
26,Mass_AKT_Aligned,XP_005535770.1,0.0094,19.0,probable calcium/calmodulin-dependent
27,Mass_AKT_Aligned,XP_005538109.1,0.015,18.3,tousled-like kinase [Cyanidioschyzon m
28,Mass_AKT_Aligned,XP_005538394.1,0.027,17.4,similar to Raf/ATN-like protein kinase
29,Mass_AKT_Aligned,XP_005538137.1,0.1,15.5,Ste20/SPS1-like serine/threonine kinas
30,Mass_AKT_Aligned,XP_005538990.1,0.14,15.0,"MAP kinase kinase kinase, cdc15-like e"
31,Mass_AKT_Aligned,XP_005536695.1,0.49,13.2,similar to CBL-interacting protein kin
32,Mass_AKT_Aligned,XP_005537271.1,0.85,12.5,eIF-2alpha kinase GCN2 [Cyanidioschyzo
33,Mass_AKT_Aligned,XP_005537724.1,1.6,11.5,similar to Raf/ATN-like protein kinase
34,Mass_AKT_Aligned,XP_005539279.1,3.3,10.5,probable MAP kinase kinase [Cyanidiosc
0,Mass_AKT_Aligned,XP_005707913.1,1.7e-93,321.0,serine/threonine protein kinase [Galdi
1,Mass_AKT_Aligned,XP_005707714.1,9.4e-60,208.9,serine/threonine protein kinase [Galdi
2,Mass_AKT_Aligned,XP_005708406.1,2e-52,184.5,serine/threonine protein kinase [Galdi
3,Mass_AKT_Aligned,XP_005707598.1,8.8e-49,172.4,serine/threonine protein kinase [Galdi
4,Mass_AKT_Aligned,XP_005705292.1,1e-48,172.2,serine/threonine protein kinase [Galdi
5,Mass_AKT_Aligned,XP_005708474.1,9.9e-46,162.3,serine/threonine protein kinase [Galdi
6,Mass_AKT_Aligned,XP_005706850.1,3.7e-41,147.1,"serine/threonine protein kinase, auror"
7,Mass_AKT_Aligned,XP_005709164.1,2.3e-38,137.9,"serine/threonine protein kinase, auror"
8,Mass_AKT_Aligned,XP_005707841.1,2.7e-37,134.3,serine/threonine protein kinase [Galdi
9,Mass_AKT_Aligned,XP_005706148.1,5.5e-36,129.9,serine/threonine protein kinase [Galdi
10,Mass_AKT_Aligned,XP_005705515.1,1.7e-34,125.0,serine/threonine protein kinase isofor
11,Mass_AKT_Aligned,XP_005705516.1,1.7e-34,125.0,serine/threonine protein kinase isofor
12,Mass_AKT_Aligned,XP_005707102.1,6.7e-32,116.4,"serine/threonine protein kinase, auror"
13,Mass_AKT_Aligned,XP_005703958.1,2.4e-29,107.9,serine/threonine protein kinase [Galdi
14,Mass_AKT_Aligned,XP_005708460.1,9.8e-26,95.9,serine/threonine protein kinase [Galdi
15,Mass_AKT_Aligned,XP_005706727.1,2.2e-21,81.4,serine/threonine protein kinase isofor
16,Mass_AKT_Aligned,XP_005704690.1,2.1e-20,78.2,serine/threonine protein kinase [Galdi
17,Mass_AKT_Aligned,XP_005704424.1,2.4e-20,78.0,serine/threonine protein kinase isofor
18,Mass_AKT_Aligned,XP_005704423.1,2.4e-20,78.0,serine/threonine protein kinase isofor
19,Mass_AKT_Aligned,XP_005704608.1,5e-19,73.6,serine/threonine protein kinase [Galdi
20,Mass_AKT_Aligned,XP_005707507.1,8.6e-19,72.8,serine/threonine protein kinase [Galdi
21,Mass_AKT_Aligned,XP_005706728.1,9.5e-15,59.4,serine/threonine protein kinase isofor
22,Mass_AKT_Aligned,XP_005706722.1,2.3e-13,54.8,serine/threonine protein kinase [Galdi
23,Mass_AKT_Aligned,XP_005706945.1,1.6e-12,52.0,bifunctional enzyme involved in thiola
24,Mass_AKT_Aligned,XP_005708412.1,1.2e-11,49.1,serine/threonine protein kinase [Galdi
25,Mass_AKT_Aligned,XP_005702989.1,2.2e-11,48.2,serine/threonine protein kinase isofor
26,Mass_AKT_Aligned,XP_005702988.1,2.2e-11,48.2,serine/threonine protein kinase isofor
27,Mass_AKT_Aligned,XP_005704923.1,3.3e-10,44.3,serine/threonine protein kinase [Galdi
28,Mass_AKT_Aligned,XP_005703877.1,3e-09,41.1,serine/threonine protein kinase [Galdi
29,Mass_AKT_Aligned,XP_005704012.1,4e-09,40.7,serine/threonine protein kinase [Galdi
30,Mass_AKT_Aligned,XP_005703583.1,4.3e-08,37.3,serine/threonine protein kinase [Galdi
31,Mass_AKT_Aligned,XP_005703471.1,1.1e-07,35.9,serine/threonine protein kinase [Galdi
32,Mass_AKT_Aligned,XP_005709346.1,2.6e-07,34.7,serine/threonine protein kinase [Galdi
33,Mass_AKT_Aligned,XP_005704754.1,2.6e-07,34.7,cyclin-dependent serine/threonine prot
34,Mass_AKT_Aligned,XP_005708410.1,5.7e-07,33.5,serine/threonine protein kinase [Galdi
35,Mass_AKT_Aligned,XP_005708725.1,9.6e-07,32.8,serine/threonine protein kinase [Galdi
36,Mass_AKT_Aligned,XP_005707001.1,1.4e-06,32.2,serine/threonine protein kinase [Galdi
37,Mass_AKT_Aligned,XP_005703398.1,1.1e-05,29.2,serine/threonine protein kinase [Galdi
38,Mass_AKT_Aligned,XP_005705697.1,3.1e-05,27.8,serine/threonine protein kinase [Galdi
39,Mass_AKT_Aligned,XP_005707440.1,3.2e-05,27.7,cyclin-dependent serine/threonine prot
40,Mass_AKT_Aligned,XP_005707439.1,3.2e-05,27.7,cyclin-dependent serine/threonine prot
41,Mass_AKT_Aligned,XP_005706069.1,9.1e-05,26.2,cyclin-dependent serine/threonine prot
42,Mass_AKT_Aligned,XP_005708326.1,0.00022,24.9,serine/threonine protein kinase [Galdi
43,Mass_AKT_Aligned,XP_005704160.1,0.00026,24.7,serine/threonine protein kinase [Galdi
44,Mass_AKT_Aligned,XP_005709134.1,0.0029,21.2,serine/threonine protein kinase [Galdi
45,Mass_AKT_Aligned,XP_005707691.1,0.0029,21.2,protein kinase / protein phosphatase 2
46,Mass_AKT_Aligned,XP_005704085.1,0.0038,20.8,cyclin-dependent serine/threonine prot
47,Mass_AKT_Aligned,XP_005704086.1,0.0038,20.8,cyclin-dependent serine/threonine prot
48,Mass_AKT_Aligned,XP_005703380.1,0.0043,20.7,serine/threonine protein kinase [Galdi
49,Mass_AKT_Aligned,XP_005706092.1,0.0054,20.3,cyclin-dependent serine/threonine prot
50,Mass_AKT_Aligned,XP_005706173.1,0.013,19.1,serine/threonine protein kinase [Galdi
51,Mass_AKT_Aligned,XP_005705877.1,0.013,19.0,cyclin-dependent serine/threonine prot
52,Mass_AKT_Aligned,XP_005704407.1,0.036,17.6,ATP-dependent RNA helicase [Galdieria
53,Mass_AKT_Aligned,XP_005705839.1,0.41,14.1,cyclin-dependent serine/threonine prot
54,Mass_AKT_Aligned,XP_005704338.1,0.56,13.6,cyclin-dependent serine/threonine prot
55,Mass_AKT_Aligned,XP_005708943.1,2.3,11.6,serine/threonine protein kinase isofor
56,Mass_AKT_Aligned,XP_005708942.1,2.3,11.6,serine/threonine protein kinase isofor
57,Mass_AKT_Aligned,XP_005709052.1,4.6,10.6,AP2-associated kinase [Galdieria sulph
58,Mass_AKT_Aligned,XP_005702594.1,4.7,10.6,protein kinase / protein phosphatase 2
59,Mass_AKT_Aligned,XP_005708121.1,6.7,10.1,cyclin-dependent serine/threonine prot
0,Mass_AKT_Aligned,XP_005713970.1,4.1e-56,197.2,Serine/threonine protein kinase [Chond
1,Mass_AKT_Aligned,XP_005714203.1,5.9e-55,193.4,Serine/threonine protein kinase [Chond
2,Mass_AKT_Aligned,XP_005716036.1,6e-52,183.4,"Serine/threonine protein kinase, parti"
3,Mass_AKT_Aligned,XP_005711380.1,1e-44,159.4,Serine/threonine protein kinase [Chond
4,Mass_AKT_Aligned,XP_005716936.1,9e-43,152.9,Serine/threonine protein kinase [Chond
5,Mass_AKT_Aligned,XP_005711073.1,5.9e-40,143.6,Serine/threonine protein kinase Nuclea
6,Mass_AKT_Aligned,XP_005713378.1,1.1e-35,129.4,Serine/threonine protein kinase [Chond
7,Mass_AKT_Aligned,XP_005715366.1,1.3e-34,125.8,unnamed protein product [Chondrus cris
8,Mass_AKT_Aligned,XP_005718402.1,3.8e-33,120.9,Serine/threonine protein kinase [Chond
9,Mass_AKT_Aligned,XP_005711874.1,3.5e-32,117.8,SNF1-related serine threonine protein
10,Mass_AKT_Aligned,XP_005713626.1,2e-31,115.2,Serine/threonine protein kinase Mitoch
11,Mass_AKT_Aligned,XP_005712462.1,9.3e-30,109.7,Serine/threonine protein kinase [Chond
12,Mass_AKT_Aligned,XP_005716751.1,1.3e-28,105.9,Serine/threonine protein kinase Mitoch
13,Mass_AKT_Aligned,XP_005713862.1,2.4e-28,105.0,Serine/threonine protein kinase [Chond
14,Mass_AKT_Aligned,XP_005710699.1,3.1e-28,104.7,Serine/threonine protein kinase [Chond
15,Mass_AKT_Aligned,XP_005719358.1,5.2e-28,103.9,Serine/threonine protein kinase [Chond
16,Mass_AKT_Aligned,XP_005709897.1,1.4e-27,102.5,Serine/threonine-protein kinase [Chond
17,Mass_AKT_Aligned,XP_005716280.1,3.3e-27,101.2,Serine/threonine protein kinase [Chond
18,Mass_AKT_Aligned,XP_005714139.1,7.6e-26,96.7,Serine/threnine protein kinase [Chondr
19,Mass_AKT_Aligned,XP_005714581.1,5.1e-25,94.0,Serine/threonine protein kinase Membra
20,Mass_AKT_Aligned,XP_005716629.1,1.2e-24,92.7,Serine/threonine-protein kinase [Chond
21,Mass_AKT_Aligned,XP_005717201.1,3.8e-23,87.8,Protein-serine/threonine kinases Rhodo
22,Mass_AKT_Aligned,XP_005712044.1,8.7e-23,86.5,Serine/threonine protein kinase [Chond
23,Mass_AKT_Aligned,XP_005716207.1,1.9e-22,85.4,Serine/threonine protein kinase [Chond
24,Mass_AKT_Aligned,XP_005714961.1,2.9e-22,84.8,Serine/threonine protein kinase (fragm
25,Mass_AKT_Aligned,XP_005713225.1,4.4e-22,84.2,Serine/threonine protein kinase [Chond
26,Mass_AKT_Aligned,XP_005713629.1,1e-21,83.0,Serine/threonine protein kinase [Chond
27,Mass_AKT_Aligned,XP_005717203.1,2.8e-21,81.5,Calcium-dependent protein kinase [Chon
28,Mass_AKT_Aligned,XP_005714857.1,4.6e-21,80.8,unnamed protein product [Chondrus cris
29,Mass_AKT_Aligned,XP_005715355.1,4.7e-21,80.8,unnamed protein product [Chondrus cris
30,Mass_AKT_Aligned,XP_005712001.1,2.6e-20,78.3,Serine/threonine protein kinase [Chond
31,Mass_AKT_Aligned,XP_005715038.1,2.3e-19,75.2,Serine/threonine-protein kinase [Chond
32,Mass_AKT_Aligned,XP_005714251.1,3.9e-19,74.4,Serine/threonine-protein kinase [Chond
33,Mass_AKT_Aligned,XP_005711644.1,2e-18,72.0,Serine/threonine protein kinase [Chond
34,Mass_AKT_Aligned,XP_005714002.1,1.8e-17,68.9,Serine/threonine protein kinase [Chond
35,Mass_AKT_Aligned,XP_005711562.1,9.8e-17,66.4,Serine/threonine protein kinase [Chond
36,Mass_AKT_Aligned,XP_005710115.1,7.7e-16,63.5,Serine/threonine protein kinase [Chond
37,Mass_AKT_Aligned,XP_005713827.1,2.2e-15,61.9,Serine/threonine protein kinase [Chond
38,Mass_AKT_Aligned,XP_005711970.1,1.4e-14,59.3,Serine/threonine protein kinase [Chond
39,Mass_AKT_Aligned,XP_005714523.1,3.1e-14,58.1,Serine/threonine protein kinase Mitoch
40,Mass_AKT_Aligned,XP_005715443.1,7.9e-14,56.8,Serine/threonine protein kinase [Chond
41,Mass_AKT_Aligned,XP_005710378.1,1.6e-13,55.7,Serine/threonine protein kinase [Chond
42,Mass_AKT_Aligned,XP_005718205.1,5.6e-13,54.0,Serine/threonine protein kinase [Chond
43,Mass_AKT_Aligned,XP_005713818.1,4.7e-12,50.9,Serine/threonine protein kinase [Chond
44,Mass_AKT_Aligned,XP_005718457.1,6.8e-12,50.3,Serine/threonine-protein kinase tousle
45,Mass_AKT_Aligned,XP_005715351.1,1e-11,49.8,Serine/threonine-protein kinase [Chond
46,Mass_AKT_Aligned,XP_005712457.1,3.7e-11,47.9,Serine/threonine protein kinase [Chond
47,Mass_AKT_Aligned,XP_005715446.1,1.1e-10,46.4,Serine/threonine protein kinase [Chond
48,Mass_AKT_Aligned,XP_005717847.1,1.2e-10,46.2,Possible calcium-dependent tyrosine pr
49,Mass_AKT_Aligned,XP_005714499.1,1.7e-10,45.7,Serine/threonine protein kinase [Chond
50,Mass_AKT_Aligned,XP_005714169.1,3.1e-09,41.5,Serine/threonine protein kinase [Chond
51,Mass_AKT_Aligned,XP_005716962.1,1.4e-08,39.3,Serine/threonine protein kinase [Chond
52,Mass_AKT_Aligned,XP_005716421.1,2.8e-08,38.3,Serine/threonine protein kinase Rhodop
53,Mass_AKT_Aligned,XP_005718571.1,3.7e-08,37.9,Serine/threonine protein kinase (fragm
54,Mass_AKT_Aligned,XP_005715059.1,4.3e-08,37.7,Serine/threonine protein kinase [Chond
55,Mass_AKT_Aligned,XP_005718769.1,4.8e-08,37.6,Serine/threonine protein kinase Mitoch
56,Mass_AKT_Aligned,XP_005718770.1,7.3e-08,37.0,Serine/threonine protein kinase [Chond
57,Mass_AKT_Aligned,XP_005710024.1,2.5e-07,35.2,Protein kinase [Chondrus crispus]
58,Mass_AKT_Aligned,XP_005712565.1,2.5e-07,35.2,"Serine/threonine protein kinase, SvkA"
59,Mass_AKT_Aligned,XP_005718474.1,2.9e-07,35.0,Serine/threonine protein kinase [Chond
60,Mass_AKT_Aligned,XP_005714992.1,5.7e-07,34.0,Serine/threonine protein kinase [Chond
61,Mass_AKT_Aligned,XP_005713304.1,1.8e-06,32.3,Serine/threonine protein kinase [Chond
62,Mass_AKT_Aligned,XP_005710044.1,2.3e-06,32.0,Serine/threonine protein kinase [Chond
63,Mass_AKT_Aligned,XP_005711565.1,3e-06,31.6,Serine/threonine protein kinase [Chond
64,Mass_AKT_Aligned,XP_005716276.1,3.8e-06,31.3,Serine/threonine protein kinase [Chond
65,Mass_AKT_Aligned,XP_005712761.1,4.2e-06,31.1,"Cyclin-dependent kinase C-1, CDKC-1 [C"
66,Mass_AKT_Aligned,XP_005716277.1,1.2e-05,29.6,Serine/threonine protein kinase [Chond
67,Mass_AKT_Aligned,XP_005710768.1,1.7e-05,29.1,Serine/threonine protein kinase [Chond
68,Mass_AKT_Aligned,XP_005719303.1,1.9e-05,29.0,Serine/threonine protein kinase [Chond
69,Mass_AKT_Aligned,XP_005711078.1,2e-05,28.9,Serine/threonine protein kinase [Chond
70,Mass_AKT_Aligned,XP_005718528.1,2.2e-05,28.7,Serine/threonine protein kinase Endopl
71,Mass_AKT_Aligned,XP_005716604.1,3.7e-05,28.0,Mitogen-activated protein kinase 3 MPK
72,Mass_AKT_Aligned,XP_005716692.1,4.5e-05,27.7,Serine/threonine protein kinase [Chond
73,Mass_AKT_Aligned,XP_005714868.1,6.1e-05,27.3,"Serine/threonine protein kinase, sepA"
74,Mass_AKT_Aligned,XP_005719312.1,6.6e-05,27.1,Serine/threonine protein kinase [Chond
75,Mass_AKT_Aligned,XP_005712295.1,9.1e-05,26.7,Serine/threonine protein kinase [Chond
76,Mass_AKT_Aligned,XP_005709960.1,0.00016,25.9,Mitogen-activated protein kinase kinas
77,Mass_AKT_Aligned,XP_005711453.1,0.00037,24.7,"Serine/threonine protein kinase, parti"
78,Mass_AKT_Aligned,XP_005713325.1,0.00044,24.4,Serine/threonine protein kinase [Chond
79,Mass_AKT_Aligned,XP_005710283.1,0.00094,23.3,Mitogen-activated protein kinase 5 MPK
80,Mass_AKT_Aligned,XP_005718535.1,0.0015,22.7,"Cyclin-dependent kinase C-2, CDKC-2 [C"
81,Mass_AKT_Aligned,XP_005714126.1,0.0016,22.5,"Cyclin-dependent kinase, CDK [Chondrus"
82,Mass_AKT_Aligned,XP_005710783.1,0.0019,22.3,Serine/threonine protein kinase [Chond
83,Mass_AKT_Aligned,XP_005712844.1,0.0019,22.3,Serine/threonine protein kinase [Chond
84,Mass_AKT_Aligned,XP_005712338.1,0.002,22.3,"Mitogen-activated protein kinase 14-2,"
85,Mass_AKT_Aligned,XP_005712130.1,0.0032,21.5,Serine/threonine protein kinase (fragm
86,Mass_AKT_Aligned,XP_005718246.1,0.0051,20.9,Serine/threonine protein kinase [Chond
87,Mass_AKT_Aligned,XP_005711238.1,0.012,19.6,Mitogen-activated protein kinase [Chon
88,Mass_AKT_Aligned,XP_005718639.1,0.03,18.3,Cyclin-dependent kinase D-3 CDKD-3 [Ch
89,Mass_AKT_Aligned,XP_005716621.1,0.037,18.0,Serine/threonine-protein kinase [Chond
90,Mass_AKT_Aligned,XP_005712841.1,0.083,16.9,Serine/threonine protein kinase [Chond
91,Mass_AKT_Aligned,XP_005710722.1,0.25,15.3,Serine/threonine protein kinase [Chond
92,Mass_AKT_Aligned,XP_005719033.1,0.48,14.3,"Serine/threonine protein kinase, Rhodo"
93,Mass_AKT_Aligned,XP_005711955.1,0.51,14.2,Serine/threonine protein kinase [Chond
94,Mass_AKT_Aligned,XP_005714614.1,0.59,14.0,"Cyclin-dependent kinase A-1, CDKA-1 [C"
95,Mass_AKT_Aligned,XP_005718083.1,1.0,13.2,Serine/threonine protein kinase [Chond
